Topic,Count,Name,Representation,Representative_Docs
476,17,476_ant international_cross border_border_ant,"['ant international', 'cross border', 'border', 'ant', 'blockchain based', 'cross', 'blockchain', 'wallet', 'international', 'global wallet']","['Swift pilots blockchain payments with Ant International and __TICKER__ in cross-border test', 'Ant International and __TICKER__ Test New Cross-Border Payments Solution Using Tokenised Deposits on Swift’s Network and Powered by ISO 20022', 'Ant International, __TICKER__ join forces on blockchain-based cross-border payment settlements']"
477,17,477_fired_flight_sues_accused urinating,"['fired', 'flight', 'sues', 'accused urinating', 'aboard flight', 'aboard', 'fellow passenger', 'passenger aboard', 'urinating fellow', 'new delhi']","['__COMPANY__ banker fired over meal loses wrongful termination lawsuit', '__COMPANY__ has fired an executive accused of urinating on a fellow passenger aboard a flight to New Delhi', '__COMPANY__ has fired a VP accused of urinating on a fellow passenger aboard a flight to New Delhi']"
478,17,478_pnc_group pnc_services group_pnc financial,"['pnc', 'group pnc', 'services group', 'pnc financial', 'bancorp usb', 'pnc earnings', 'usb', 'mtb', 'corporation mtb', 'bank corporation']","['The PNC Financial Services Group (PNC) Up 9.6% Since Last Earnings Report: Can It Continue?', 'The PNC Financial Services Group (PNC) Up 3.2% Since Last Earnings Report: Can It Continue?', 'The PNC Financial Services Group (PNC) Down 6.3% Since Last Earnings Report: Can It Rebound?']"
479,17,479_dividends_announce dividend_banks fuel_bank monster,"['dividends', 'announce dividend', 'banks fuel', 'bank monster', 'boom uk', 'boost isn', 'beat second', 'banks healthy', 'boosted dividends', 'double boost']","['UK dividends beat second quarter expectations in dramatic bounce-back', ""2 of our banks just boosted their dividends. Here's how their increases stack up versus our other names"", 'General Mills and Micron Raised Their Dividends. Banks Should Be Lifting Theirs Soon, Too.']"
480,17,480_know stocks_things know_things_focus things,"['know stocks', 'things know', 'things', 'focus things', 'stocks edge', 'know', 'edge', 'edge higher', 'stocks nudge', 'focus']","['Stocks Edge Lower Into Earnings Rush, Twitter, __TICKER__ , Microsoft, Google In Focus - 5 Things You Must Know', 'Stocks Edge Higher, Nvidia, Moderna, eBay, __COMPANY__ In Focus - Five Things To Know', 'Stocks Edge Lower, Retail Sales, Bank Earnings, Caterpillar And Elon Musk In Focus - Five Things To Know']"
481,17,481_stock market_average stock_market just_signals big,"['stock market', 'average stock', 'market just', 'signals big', '2026 wall', 'market return', 'outlook stocks', 'just did', 'market stock', '2026']","[""Here's the Average Stock Market Return in the Last 10 Years and Wall Street's Surprising Forecast for 2025"", 'The Stock Market Just Did Something for the 16th Time Since 1950. It Usually Signals a Big Move in the Next Year.', 'The Stock Market Just Did Something for the 6th Time in 75 Years. History Says It Signals a Big Move in the Second Half of 2025.']"
482,17,482_racial_audit_racial equity_equity audit,"['racial', 'audit', 'racial equity', 'equity audit', 'party racial', 'audits', 'firm conduct', 'hires law', 'equity audits', 'racial audit']","['__COMPANY__ to commission third-party racial equity audit in diversity push', '__COMPANY__ hires law firm to conduct third-party racial equity audit', '__COMPANY__ to Commission Third-Party Racial Equity Audit']"
483,17,483_canadian pension_pension plans_pension_canadian,"['canadian pension', 'pension plans', 'pension', 'canadian', 'services canadian', 'investor services', 'amp treasury', 'investor amp', 'treasury services', 'returns']","['Canadian __TICKER__ pension plans post positive first half: __COMPANY__ Investor &amp; Treasury Services', 'Canadian __TICKER__ pension plans return -10.3% in 2022', ""__COMPANY__ Investor Services' Canadian pension plans near flat in Q2 2024""]"
484,17,484_chase freedom_freedom_categories_freedom announces,"['chase freedom', 'freedom', 'categories', 'freedom announces', 'quarterly categories', 'gas stations', 'stores', 'select', 'stations', 'cash categories']","['Chase Freedom® Announces Gas Stations and Home Improvement Stores as Quarterly Categories in Q2', 'Chase Freedom® Announces Q3 2021 Quarterly Categories – Grocery Stores and Select Streaming Services', 'Chase Freedom® Announces Q3 2023 Quarterly Categories – Select Live Entertainment, Gas Stations and Electric Vehicle Charging']"
485,17,485_commercial bank_investment bank_banking_banks restructures,"['commercial bank', 'investment bank', 'banking', 'banks restructures', 'banking help', 'banking steep', 'banking ncr', 'banking channel', 'bank leader', 'capital simplifies']","['__COMPANY__ Sees New Clients Soar at Commercial Bank Amid Regional Woes', 'NCR to Improve Self-Service Banking Channel for __COMPANY__ Bank', ""__COMPANY__ 's new regional commercial bank leader wants to grow investment bank capabilities""]"
486,17,486_broader_broader market_facts_dips broader,"['broader', 'broader market', 'facts', 'dips broader', 'markets know', 'broader markets', 'market key', 'key facts', 'facts note', 'know']","['The __COMPANY__ Corporation __TICKER__ Dips More Than Broader Markets: What You Should Know', '__COMPANY__ __TICKER__ Dips More Than Broader Markets: What You Should Know', '__COMPANY__ __TICKER__ Dips More Than Broader Market: What You Should Know']"
487,17,487_swiss_swiss banking_swiss bank_switzerland,"['swiss', 'swiss banking', 'swiss bank', 'switzerland', 'swiss regulator', 'swiss government', 'regulator', 'authorities banks', 'bring naratil', 'calls stronger']","['Swiss regulator FINMA calls for stronger powers to oversee banks', 'Exclusive-Swiss authorities, banks mull new rules to prevent bank runs -sources', ""__TICKER__ Makes Progress in Resolvability But Crisis Plan Not Yet 'Executable,' Swiss Regulator Says""]"
488,17,488_beats expectations_expectations quarter_earnings beats_earnings eps,"['beats expectations', 'expectations quarter', 'earnings beats', 'earnings eps', 'expectations', '2024 earnings', 'expectations second', 'quarter 2024', 'eps beats', 'eps']","['__COMPANY__ First Quarter 2025 Earnings: EPS Beats Expectations', '__COMPANY__ Third Quarter 2024 Earnings: EPS Beats Expectations', '__COMPANY__ Second Quarter 2024 Earnings: EPS Beats Expectations']"
489,17,489_pts wall_street opens_pts_opens,"['pts wall', 'street opens', 'pts', 'opens', 'dow 150', 'opens mixed', 'wild surge', 'surge wall', 'dow', 'dow 20']","['Wall Street Opens Flat Amid Concern Over Hedge Fund Fiasco; Dow up 20 Pts', 'Wall Street Opens Higher As Market Recovers Nerve; Dow up 150 Pts', 'Wall Street Opens Mixed as Peace Hopes Falter; Dow up 150 Pts']"
490,17,490_files form_form 10_chase files_10 quarter,"['files form', 'form 10', 'chase files', '10 quarter', 'quarter ended', 'ended', 'files', 'form', 'ended june', 'ended march']","['__COMPANY__ Chase Files Form 10-Q for the Quarter Ended March 31, 2023', '__COMPANY__ Chase Files Form 10-Q for the Quarter Ended June 30, 2023', '__COMPANY__ Chase Files Form 10-Q for the Quarter Ended June 30, 2025']"
491,17,491_zacks industry_industry outlook_outlook highlights_zacks,"['zacks industry', 'industry outlook', 'outlook highlights', 'zacks', 'industry', 'highlights', 'outlook', 'highlights chase', 'highlights zacks', 'evercore zacks']","['Zacks Industry Outlook Highlights __TICKER__ , __TICKER__ , __COMPANY__ and __COMPANY__', 'Zacks Industry Outlook Highlights __TICKER__ , __TICKER__ and __COMPANY__', 'Zacks Industry Outlook Highlights __TICKER__ , __COMPANY__ and __COMPANY__']"
492,16,492_dividend announces_doubles dividend_buyback_restores,"['dividend announces', 'doubles dividend', 'buyback', 'restores', '12bn doubles', 'sets buyback', 'restores quarterly', '12bn', 'dividend sets', 'quarterly dividend']","['__COMPANY__ boosts buyback to $12bn and doubles dividend', 'UPDATE 2- __TICKER__ restores quarterly dividend, sets buyback as profit triples', '__TICKER__ restores quarterly dividend, sets buyback as profit triples']"
493,16,493_musk_elon musk_elon_tesla,"['musk', 'elon musk', 'elon', 'tesla', 'tesla shares', 'billion tesla', 'tesla stock', 'doge', 'tesla traders', 'teslas exxon']","['Elon Musk Offloads $4 Billion of Tesla Shares, Pledges No More Sales', ""Elon Musk Praises Quality of Made in China Teslas, Exxon Eyes Double Output With New Fracking Tech, Netflix Shareholders Vote Against Fat Exec. Pay: Today's Top Stories"", ""Meta's Threads Prepares To Counter Elon Musk's X, Tesla Data Breach Affects Over 75K People, Medical Properties Trust's Prospect Medical Deal On Hold: Today's Top Stories""]"
494,16,494_year old_dividend investor_shares stock_dividends shares,"['year old', 'dividend investor', 'shares stock', 'dividends shares', '000 month', 'old', 'month dividends', 'retiree', 'earning', 'dividends']","[""Early Retiree Making $170,00 a Year in Dividends Shares Top 7 Stock Picks, Says 'I've Zero Regrets'"", ""60-Year-Old Retiree Earning $6,000 Per Month in Dividends Reveals Stock Portfolio – 'I Read and Research Daily'"", ""59-Year-Old Earning $15,000 a Month in Dividends Shares Top 4 Stock Picks – 'Lot of Frugal Living the Last 30 Years'""]"
495,16,495_rivian_rivian stock_rivn_r2,"['rivian', 'rivian stock', 'rivn', 'r2', 'rivian automotive', 'rivn stock', 'today rivian', 'automotive', 'vehicle', 'stock rating']","['RIVN Stock: Should You Give Rivian Automotive a Seat in Your Portfolio?', 'Why Rivian Stock Popped Today', 'Rivian Stock Alert: Why Is RIVN Still Plunging Today?']"
496,16,496_pfd_shs_declares_dividend corporation,"['pfd', 'shs', 'declares', 'dividend corporation', 'series declares', 'dp', 'dp pfd', 'dep', 'non cum', 'ncum']","['__COMPANY__ Corporation Deposit Shs Perp Pfd Shs Series E declares $0.3081 dividend', '__COMPANY__ &amp; Company Non Cum Perp Conv Pfd Registered Shs A Series L declares $18.75 dividend', '__COMPANY__ Corp Depositary Shs Repr Non-Cum Perp Red Pfd Registered Shs Ser -HH- declares $0.3618 dividend']"
497,16,497_asia_headcount_bankers asia_boost asia,"['asia', 'headcount', 'bankers asia', 'boost asia', 'banking headcount', 'asia pacific', 'trim investing', 'lays 25', '25 bankers', 'corporate banking']","['__COMPANY__ to boost Asia private banking headcount by over 100 this year - sources', 'UPDATE 2- __COMPANY__ , __COMPANY__ trim investing banking headcount in Asia -sources', '__COMPANY__ , __COMPANY__ trim investing banking headcount in Asia -sources']"
498,16,498_worthless_jamie dimon_jamie_dimon,"['worthless', 'jamie dimon', 'jamie', 'dimon', 'bitcoin worthless', 'bitcoin', 'dimon called', 'worthless amid', 'called bitcoin', 'crypto bull']","['Jamie Dimon Once Called Bitcoin a ‘Fraud.’ Now, __COMPANY__ Is Quietly Making Blockchain History and Betting This ‘Crypto Winter’ Will Be Short-Lived.', 'JP Morgan CEO Jamie Dimon says ‘bitcoin is worthless’ amid crypto bull run', '__COMPANY__ CEO Jamie Dimon says ‘bitcoin is worthless’ amid crypto bull run']"
499,16,499_investment banking_profit jumps_profit exceeds_jumps investment,"['investment banking', 'profit jumps', 'profit exceeds', 'jumps investment', 'robust investment', 'expectations robust', 'exceeds expectations', 'banking', 'banking strength', 'profit']","['UPDATE 1- __COMPANY__ profit jumps on investment banking boost', '__COMPANY__ profit exceeds expectations on robust investment banking', 'UPDATE 1- __COMPANY__ profit exceeds expectations on robust investment banking']"
500,16,500_amp ratings_stock analyst_estimates amp_analyst estimates,"['amp ratings', 'stock analyst', 'estimates amp', 'analyst estimates', 'ratings', 'estimates', 'analyst', 'corporation stock', 'energy stock', 'amp']","['Mastercard Stock: Analyst Estimates &amp; Ratings', 'News Stock: Analyst Estimates &amp; Ratings', '__COMPANY__ Stock: Analyst Estimates &amp; Ratings']"
501,16,501_sanofi enxtpa_enxtpa_sanofi_recent share,"['sanofi enxtpa', 'enxtpa', 'sanofi', 'recent share', 'valuation', 'enxtpa exploring', 'share price', 'valuation recent', 'positive phase', 'valuation amid']","['Sanofi (ENXTPA: __TICKER__ ): Assessing Valuation After Recent Share Price Weakness', 'Sanofi (ENXTPA: __TICKER__ ): Revisiting Valuation After a Recent Share Price Rebound', 'Sanofi (ENXTPA: __TICKER__ ): Exploring Valuation Following Recent Share Price Momentum']"
502,16,502_year surge_surge_late consider_2025 surge,"['year surge', 'surge', 'late consider', '2025 surge', 'surge 2025', 'price surge', '61', 'surge priced', 'late', 'consider']","['Is It Too Late To Consider __COMPANY__ After Its 559% Five Year Surge?', 'Is It Too Late to Consider __COMPANY__ After Its 127.9% Three Year Surge?', 'Is It Too Late To Consider __COMPANY__ After Its 61% One Year Surge?']"
503,16,503_eqt private_parexel_eqt_private equity,"['eqt private', 'parexel', 'eqt', 'private equity', 'equity asset', 'private', 'equity', 'management parexel', 'parexel eqt', 'equity investment']","['EQT Private Equity and __COMPANY__ Asset Management Complete Acquisition of Parexel', 'Parexel to be Acquired by EQT Private Equity and __COMPANY__ Asset Management', 'Parexel 被 EQT Private Equity 及 __COMPANY__ Asset Management 收購']"
504,16,504_week release_ahead week_grow know_surprise coming,"['week release', 'ahead week', 'grow know', 'surprise coming', 'expected grow', 'know ahead', 'earnings expected', 'estimate revisions', 'industry solid', 'coming earnings']","[""__COMPANY__ __TICKER__ Earnings Expected to Grow: What to Know Ahead of Next Week's Release"", ""The __COMPANY__ Corporation __TICKER__ Earnings Expected to Grow: What to Know Ahead of Next Week's Release"", ""__COMPANY__ Corporation __TICKER__ Earnings Expected to Grow: What to Know Ahead of Next Week's Release""]"
505,16,505_coinbase_coinbase stock_coinbase earnings_slump coinbase,"['coinbase', 'coinbase stock', 'coinbase earnings', 'slump coinbase', 'crypto firm', '10 21', 'broken slump', 'break slump', 'bitcoin falling', 'assets bitcoin']","['Coinbase’s Earnings Beat Signals That the Crypto Firm Has Broken Out of Its Slump', 'Coinbase Stock Wobbles as Analyst Warns Gains From Bitcoin ETF Might Disappoint', ""Analyst Says Coinbase 'A Waste Of Time', Taylor Swift's Concert Fiasco Under DOJ Probe, Shopify Clocks Record Black Friday Sales: Top Stories Monday, Nov. 28""]"
506,16,506_chinese stocks_chinese_investor mood_china stock,"['chinese stocks', 'chinese', 'investor mood', 'china stock', 'mood', 'china stocks', 'china tech', 'stocks rally', 'china', 'concerns spoil']","['Delisting Chinese Stocks? Why BIDU, VIPS and TME Stocks Continue to Fall', 'Chinese Stocks in US Jump as New Stimulus Lifts Investor Mood', 'Chinese Stocks Slump as Economic Concerns Spoil Investor Mood']"
507,16,507_archegos_hwang_archegos collapse_archegos banks,"['archegos', 'hwang', 'archegos collapse', 'archegos banks', 'businesses bloomberg', 'banks risk', 'management controls', 'archegos indictment', 'ndas swaps', 'questions banks']","['UPDATE 1-Big banks face probe over NDAs in swaps, clearing businesses, Bloomberg reports', ""UPDATE 1-Archegos indictment raises fresh questions over banks' risk management controls"", ""Archegos indictment raises fresh questions over banks' risk management controls""]"
