Topic,Count,Name,Representation,Representative_Docs
395,21,395_target price_analysts target_stock wall_street analysts,"['target price', 'analysts target', 'stock wall', 'street analysts', 'target', 'analysts', 'price', 'wall street', 'wall', 'street']","[""What Are Wall Street Analysts' Target Price for PepsiCo Stock?"", ""What Are Wall Street Analysts' Target Price for NIKE Stock?"", ""What Are Wall Street Analysts' Target Price for __COMPANY__ Stock?""]"
396,21,396_transcript banco_banco_earnings transcript_transcript,"['transcript banco', 'banco', 'earnings transcript', 'transcript', 'banco central', 'central hispano', 'hispano', '2021 earnings', 'sa', '2023 earnings']","['Banco __COMPANY__ Central Hispano __TICKER__ Q1 2022 Earnings Call Transcript', 'Banco __COMPANY__ Central Hispano __TICKER__ Q1 2021 Earnings Call Transcript', 'Banco __COMPANY__ Central Hispano __TICKER__ Q2 2021 Earnings Call Transcript']"
397,21,397_reasons_stock reasons_reasons buy_great addition,"['reasons', 'stock reasons', 'reasons buy', 'great addition', 'addition portfolio', 'stock great', 'nycb stock', 'reasons hold', 'addition', 'community nycb']","['Why This 1 Finance Stock Could Be a Great Addition to Your Portfolio', 'Reasons to Hold on to New York Community (NYCB) Stock For Now', '4 Reasons __COMPANY__ Is a Buy']"
398,21,398_activists_palestine_protests_climate activists,"['activists', 'palestine', 'protests', 'climate activists', 'shareholder meeting', 'green activists', 'ditch fossil', 'divestment kentucky', 'pro palestine', 'kentucky energy']","[""__COMPANY__ , __COMPANY__ among firms facing potential divestment by Kentucky over energy 'boycott'"", ""UPDATE 1- __COMPANY__ , __COMPANY__ among firms facing potential divestment by Kentucky over energy 'boycott'"", 'Palestine and climate activists confront __COMPANY__ at chaotic shareholder meeting']"
399,21,399_crypto_access adds_amp exploring_backed loans,"['crypto', 'access adds', 'amp exploring', 'backed loans', 'cryptocurrency backed', 'cryptocurrency investments', 'doors cryptocurrency', 'develop amp', 'expansion senate', 'expand safebalance']","['__COMPANY__ __TICKER__ Boosts Access, Adds Spanish-Language to Fargo', 'Golman Sachs __TICKER__ and __COMPANY__ __TICKER__ Eyeing Bitcoins Space', '__COMPANY__ __TICKER__ Taps i2i Logic to Power Personalized Insights for Commercial Banking Clients']"
400,21,400_advisory bank_media advisory_media_bank group,"['advisory bank', 'media advisory', 'media', 'bank group', 'advisory', 'results media', 'group release', 'executive present', 'quarter financial', 'group executive']","['Media Advisory - __TICKER__ Bank Group to release third quarter financial results', 'Media Advisory - __TICKER__ Bank Group to Release Third Quarter Financial Results', 'Media Advisory - __TICKER__ Bank Group to release third-quarter financial results']"
401,21,401_chicago_chicago marathon_hosts_marathon,"['chicago', 'chicago marathon', 'hosts', 'marathon', 'presenting', 'demo day', 'demo', 'presenting sponsor', 'event', 'participants']","['Galen Rupp and Sara Hall Headline 43rd Annual __COMPANY__ Chicago Marathon Elite Field', '__COMPANY__ Chicago Marathon to Welcome Back a Field of 40,000 Participants in 2022', '__COMPANY__ Chicago Marathon Set to Welcome 45,000 Participants for 45th Anniversary Event']"
402,21,402_spending_year year_consumer spending_data finds,"['spending', 'year year', 'consumer spending', 'data finds', 'credit debit', 'finds', 'spending data', 'shows consumers', 'debit', 'card spending']","['Aggregated __COMPANY__ Credit and Debit Card Spending Continues to Increase, with total spending up 11% year over year in June', '__COMPANY__ Credit and Debit Card Data Shows Continued Growth in Consumer Spending, up 9% year-over-year in May', '__COMPANY__ Data Finds that 2023 is off to a Strong Start for Consumer Spending, With Credit and Debit Card Spending Per Household up 5.1% Year-over-Year in January']"
403,21,403_boasts strong_institutional backing_strong institutional_boasts,"['boasts strong', 'institutional backing', 'strong institutional', 'boasts', 'backing', 'ownership', 'institutional', 'strong', 'corporation boasts', 'amp boasts']","['With 71% ownership, __COMPANY__ Chase &amp; Co. ( __TICKER__ ) boasts of strong institutional backing', 'With 59% ownership, __COMPANY__ Corporation ( __TICKER__ ) boasts of strong institutional backing', 'With 60% ownership, __COMPANY__ Corporation ( __TICKER__ ) boasts of strong institutional backing']"
404,21,404_americas hires_americas_equity research_research analyst,"['americas hires', 'americas', 'equity research', 'research analyst', 'managing director', 'director senior', 'senior equity', 'hires', 'director', 'managing']","['__COMPANY__ Americas Hires Yaron Kinar as Managing Director and Senior Equity Research Analyst Covering the Insurance Sector', '__COMPANY__ Americas Hires Lloyd Walmsley as Managing Director and Senior Equity Research Analyst Covering the Internet Sector', '__COMPANY__ Americas Hires Nick Setyan as Managing Director and Senior Equity Research Analyst Covering the Restaurant Sector']"
405,21,405_raises prime_prime_prime rate_bank raises,"['raises prime', 'prime', 'prime rate', 'bank raises', 'prime lending', 'lending rate', 'raises', 'lifts prime', 'bank hike', 'rate']","['__COMPANY__ Bank Raises Its Prime Rate to 5.50%', '__COMPANY__ Bank Raises Its Prime Rate to 7.50%', '__COMPANY__ Bank Raises Its Prime Rate to 8.0%']"
406,21,406_card_rewards_cash rewards_credit card,"['card', 'rewards', 'cash rewards', 'credit card', 'cardholders', 'cash', 'new credit', 'card new', 'rewards credit', 'signify business']","['__COMPANY__ Boosts Cash Back for New Cash Rewards Credit Cardholders', '__COMPANY__ Enhances Benefits for its Customized Cash Rewards Credit Card', '__COMPANY__ Launches New Unlimited Cash Rewards Credit Card']"
407,21,407_transactions framework_framework share_disclosure regulatory_regarding executed,"['transactions framework', 'framework share', 'disclosure regulatory', 'regarding executed', 'regulatory capital', 'executed transactions', 'executed', 'sa', 'information regarding', 'sa notification']","['__COMPANY__ : Information regarding executed transactions within the framework of a share buy-back program', '__COMPANY__ : Information regarding executed transactions within the framework of a share buyback program (outside the liquidity agreement)', '__COMPANY__ : Information regarding executed transactions within the framework of a share buyback program']"
408,21,408_ted pick_ted_gorman_pick,"['ted pick', 'ted', 'gorman', 'pick', 'new ceo', 'james gorman', 'james', 'ceo ted', 'ceo gorman', 'build bridges']","['Who is __COMPANY__ ’s new CEO Ted Pick? The bank veteran will succeed James Gorman at the start of 2024', '__COMPANY__ chooses Ted Pick to replace James Gorman as CEO', '__COMPANY__ says Ted Pick to replace James Gorman as CEO']"
409,21,409_acquisition horizon_horizon_term plan_support entegra,"['acquisition horizon', 'horizon', 'term plan', 'support entegra', 'years accelerates', 'texas reach', 'attracts wealthy', 'strategic platform', 'startup selects', 'base 40']","[""__TICKER__ Life's US$20 million AI investment helps shorten insurance claims payment time to 5 minutes"", '__TICKER__ Assumes Coverage of Roblox (RBLX) as it Sees Explosive Growth in Creator-Driven Ecosystem', '__TICKER__ Turns to Quantum Essential Distribution for Enhanced Data Security, Explores New Cyber Defense Strategies']"
410,21,410_know stocks_things know_things_focus things,"['know stocks', 'things know', 'things', 'focus things', 'know', 'stocks edge', 'edge', 'edge higher', 'higher', 'focus']","['Stocks Edge Lower Into Earnings Rush, Twitter, __TICKER__ , Microsoft, Google In Focus - 5 Things You Must Know', 'Stocks Edge Lower, Retail Sales, Bank Earnings, Caterpillar And Elon Musk In Focus - Five Things To Know', 'Stocks Edge Higher, Nvidia, Moderna, eBay, __COMPANY__ In Focus - Five Things To Know']"
411,21,411_bitcoin_bitcoin network_network hashrate_crypto,"['bitcoin', 'bitcoin network', 'network hashrate', 'crypto', 'hashrate', 'allocation', 'bitcoin etfs', 'weeks', 'appropriate opens', 'allocation digital']","['__COMPANY__ Sees Bitcoin Hitting $181K in 2026 as ETF Flows Drive Crypto Higher', 'Bitcoin Network Hashrate Rose 4% in First Two Weeks of August: __COMPANY__', 'Bitcoin Network Hashrate Took Breather in First Two Weeks of October: __COMPANY__']"
412,21,412_erste_erste group_polish_potential sale,"['erste', 'erste group', 'polish', 'potential sale', 'stake polish', 'sale', 'stake', 'sell', 'million deal', 'poland']","['__COMPANY__ to Sell Poland Assets to Austria’s Erste Group for $7.9 Billion', 'Banco __COMPANY__ to Sell Certain Polish Assets to Erste Group in Nearly $8 Billion Deal', '__COMPANY__ to Sell Stake in Polish Subsidiary for Around $473 Million After Erste Group Deal']"
413,21,413_4th quarter_quarter trades_trades_4th,"['4th quarter', 'quarter trades', 'trades', '4th', '1st quarter', '1st', 'quarter', 'trades 4th', 'valueact', 'fund 1st']","[""David Herro's Top 5 4th-Quarter Trades"", ""Hillman Capital's Top 1st- Quarter Trades"", ""Kahn Brothers' Top 4th-Quarter Trades""]"
414,21,414_china approves_china securities_china_joint,"['china approves', 'china securities', 'china', 'joint', 'nod', 'approves', 'venture', 'approves joint', 'ipo sponsor', 'set china']","['__COMPANY__ gets regulatory nod to set up China asset management joint venture', 'UPDATE 1-China approves __COMPANY__ , __COMPANY__ joint wealth management venture', 'China approves __COMPANY__ , __COMPANY__ joint wealth management venture']"
415,21,415_week high_52 week_52_hits 52,"['week high', '52 week', '52', 'hits 52', 'high approach', 'high right', 'high', 'week', 'stock hits', 'touches 52']","['__COMPANY__ Hits 52-Week High: Should You Buy the Stock Now?', '__COMPANY__ Hits 52-Week High: How to Approach the Stock Now?', '__COMPANY__ Stock Hits 52-Week High: Is This the Right Time to Buy?']"
416,21,416_advisory bank_media advisory_media_bank group,"['advisory bank', 'media advisory', 'media', 'bank group', 'advisory', 'results media', 'group release', 'executive present', 'quarter financial', 'group executive']","['/R E P E A T -- Media Advisory - __TICKER__ Bank Group to release third quarter financial results/', '/R E P E A T -- Media Advisory - __TICKER__ Bank Group to release first quarter financial results/', '/R E P E A T -- Media Advisory - __TICKER__ Bank Group to Release Third Quarter Financial Results/']"
417,21,417_investor day_day_investor_chase investor,"['investor day', 'day', 'investor', 'chase investor', 'day chase', '2025 investor', 'chase announces', '2022 investor', '2023 investor', 'announces 2022']","['__COMPANY__ Chase Announces 2022 Investor Day', '__COMPANY__ Chase Announces 2025 Investor Day', ""__COMPANY__ 's 2025 Investor Day""]"
418,21,418_know stock_stock moves_know_moves,"['know stock', 'stock moves', 'know', 'moves', '01 know', '04 know', '07 know', 'moves 04', 'moves 84', 'moves 72']","['__COMPANY__ __TICKER__ Stock Moves -1.29%: What You Should Know', '__COMPANY__ __TICKER__ Stock Moves -1.23%: What You Should Know', '__COMPANY__ __TICKER__ Stock Moves -1.3%: What You Should Know']"
419,21,419_swot analysis_analysis stock_swot_analysis,"['swot analysis', 'analysis stock', 'swot', 'analysis', 'poised growth', 'stock poised', 'outlook amid', 'stock outlook', 'poised', 'growth swot']","[""__COMPANY__ 's SWOT analysis: stock poised for growth as regulatory hurdles ease"", ""__COMPANY__ ' SWOT analysis: stock outlook amid market shifts"", ""__COMPANY__ 's SWOT analysis: stock poised for growth amid challenges""]"
420,20,420_indonesia_thai_indonesia holds_thailand,"['indonesia', 'thai', 'indonesia holds', 'thailand', 'philippines', 'thai central', 'rupiah', 'quarter point', 'rift', 'holds rate']","['Indonesia Holds Policy Rate, Offers Lower RRR for Some Banks', 'Thai Central Bank Holds Rate, Deepening Rift With Government', 'Indonesia Holds Rate, Vows Steps to Get Rupiah Below 16,000']"
421,20,421_market news_2025 stock_news_news jul,"['market news', '2025 stock', 'news', 'news jul', 'jul', 'stock market', '2022 stock', 'news oct', 'jul 15', 'oct 16']","['Stock Market News for Jul 16, 2025', 'Stock Market News for Jul 1, 2025', 'Stock Market News for Jul 15, 2025']"
422,20,422_fintech stocks_fintech_best bitcoin_cryptocurrency stocks,"['fintech stocks', 'fintech', 'best bitcoin', 'cryptocurrency stocks', 'blockchain stocks', 'best fintech', 'bitcoin stocks', 'funds 10', '10 best', 'cryptos']","['The Top 7 Fintech Stocks to Buy Now: Summer 2024', '13 Best Fintech Stocks to Buy at a Discount', 'The 7 Best Fintech Stocks to Buy in May 2024']"
423,20,423_highest 2008_2008_shares_shares rise,"['highest 2008', '2008', 'shares', 'shares rise', 'stock hits', 'stock price', 'break shares', 'amp upturn', 'bank vows', '79 adding']","['__TICKER__ shares rise as profits jump 79%, adding buoyancy to London stocks', '__TICKER__ Shares Rise After Bank Vows to Restore Dividend to Pre-COVID Levels', 'Diagonal Spread Costs Only $30, Works Great If __TICKER__ Stock Holds In Range']"
424,20,424_form nortonlifelock_nortonlifelock_nortonlifelock amendment_amendment form,"['form nortonlifelock', 'nortonlifelock', 'nortonlifelock amendment', 'amendment form', 'form', 'amendment', 'nortonlifelock form', 'form norton', 'lifelock amendment', 'lifelock']","['Form 8.3 - NortonLifeLock Inc.- AMENDMENT', 'Form 8.3 - NORTONLIFELOCK INC. AMENDMENT', 'FORM 8.3 - NORTONLIFELOCK INC - AMENDMENT']"
425,20,425_week know_know_week_know corporation,"['week know', 'know', 'week', 'know corporation', '16 week', '12 week', '74 week', 'know 60', '60 week', '74']","['__COMPANY__ __TICKER__ Is Up 5.60% in One Week: What You Should Know', '__COMPANY__ __TICKER__ Is Up 3.16% in One Week: What You Should Know', '__COMPANY__ __TICKER__ Is Up 1.12% in One Week: What You Should Know']"
426,20,426_net result_result_posts_net,"['net result', 'result', 'posts', 'net', 'million posts', 'million strong', 'strong income', 'million', 'risk costs', 'costs posts']","['__TICKER__ posts 4Q2020 net result of €727 million, FY2020 net result of €2,485 million', '__TICKER__ posts 4Q2021 net result of €945 million, FY2021 net result of €4,776 million', '__TICKER__ posts 4Q2023 net result of €1,558 million and full-year 2023 net result of €7,287 million']"
427,20,427_nikkei_japan stocks_electronics stocks_nikkei rises,"['nikkei', 'japan stocks', 'electronics stocks', 'nikkei rises', 'nikkei ends', 'stocks nikkei', 'rises led', 'japan', 'electronics', 'led electronics']","['Tokyo shares rise as virus cases slow in Japan, but U.S.-China tensions weigh', 'Nikkei Rises 0.2%, Led by Electronics Stocks', 'Nikkei Rises 0.8%, Led by Electronics Stocks']"
428,20,428_upgrades_overweight_lifts pt_pt,"['upgrades', 'overweight', 'lifts pt', 'pt', 'overweight upgrades', 'stock overweight', 'upgraded', 'beauty', 'lifts', 'equalweight upgrades']","['__COMPANY__ Lifts PT on Ciena (CIEN) to $200, Cites Strong Momentum in Networking, Cybersecurity', '__COMPANY__ Upholds Overweight for Microsoft (MSFT), Lifts PT to $582', '__COMPANY__ Raises Kyverna Therapeutics (KYTX) PT to $27 on Confidence in KYV-101 Stiff Person Syndrome Trial Readout']"
