Topic,Count,Name,Representation,Representative_Docs
512,23,512_market statistics_statistics group_monthly market_statistics,"['market statistics', 'statistics group', 'monthly market', 'statistics', 'group reports', 'monthly', '2021 monthly', '2022 monthly', '2023 monthly', 'reports']","['__TICKER__ Group Reports February 2021 Monthly Market Statistics', '__TICKER__ Group Reports April 2021 Monthly Market Statistics', '__TICKER__ Group Reports May 2021 Monthly Market Statistics']"
513,23,513_year old_dividend investor_shares stock_dividends shares,"['year old', 'dividend investor', 'shares stock', 'dividends shares', 'dividends', 'old', 'earning', 'shares portfolio', 'month dividends', '000 month']","[""60-Year-Old Retiree Earning $6,000 Per Month in Dividends Reveals Stock Portfolio – 'I Read and Research Daily'"", ""68-Year-Old Earning $4,300/Month in Dividends Shares His Top 7 Stock Picks — 'Dividends Have Been Consistent, Stable'"", ""59-Year-Old Earning $15,000 a Month in Dividends Shares Top 4 Stock Picks – 'Lot of Frugal Living the Last 30 Years'""]"
514,23,514_rides_woe_cost control_amid lower,"['rides', 'woe', 'cost control', 'amid lower', 'expansion efforts', 'efforts', 'aided', 'cost woes', 'cost', 'streamlining']","['__COMPANY__ __TICKER__ Rides on Rates &amp; Expansion Efforts, Fee Income Ails', '__COMPANY__ __TICKER__ Aided by NII, Streamlining Efforts Amid Cost Woes', '__COMPANY__ __TICKER__ Aided by Cost Control Amid Lower Revenues']"
515,23,515_bdc gsbd_gsbd_bdc_know bdc,"['bdc gsbd', 'gsbd', 'bdc', 'know bdc', 'gsbd stock', 'gsbd rises', 'know', 'facts', 'stock moves', 'gsbd gains']","['__COMPANY__ BDC (GSBD) Stock Moves -1.27%: What You Should Know', '__COMPANY__ BDC (GSBD) Stock Moves -0.13%: What You Should Know', '__COMPANY__ BDC (GSBD) Stock Sinks As Market Gains: What You Should Know']"
516,23,516_stocks warren_holds berkshire_buffett_buffett holds,"['stocks warren', 'holds berkshire', 'buffett', 'buffett holds', 'warren buffett', 'warren', 'stocks netting', 'netting warren', 'netting', 'combined']","['These 4 Stocks Are Netting Warren Buffett a Combined $3.1 Billion in Annual Dividend Income', ""Here Are All 45 Stocks Warren Buffett Holds for Berkshire Hathaway's $314 Billion Portfolio"", ""Here Are All 45 Stocks Warren Buffett Holds for Berkshire Hathaway's $371 Billion Portfolio""]"
517,23,517_franklin resources_resources_franklin_resources pay,"['franklin resources', 'resources', 'franklin', 'resources pay', 'buy franklin', 'dividend aristocrat', 'aristocrat', 'aristocrat stock', 'yield franklin', 'pay dividend']","['Franklin Resources ( __TICKER__ ) Is Due To Pay A Dividend Of $0.29', 'Franklin Resources ( __TICKER__ ) Is Due To Pay A Dividend Of US$0.29', 'Franklin Resources __TICKER__ : The Best Dividend Aristocrat Stock with Over 3% Yield']"
518,22,518_ai data_intel_meta_center deal,"['ai data', 'intel', 'meta', 'center deal', 'data center', 'billion ai', '29 billion', 'finance chip', 'chip factories', 'intel brookfield']","['Intel Inks $30 Billion Funding Partnership With Brookfield to Finance Chip-Factory Expansion', 'Meta seeks $29 billion from private capital firms for AI data centers, FT reports', 'META: Meta Strikes $29 Billion AI Data Center Deal with PIMCO']"
519,22,519_market size_usd_size_2034,"['market size', 'usd', 'size', '2034', 'reach usd', '2032', 'billion 2032', 'chromatography', 'sns', 'sns insider']","['Digital Textile Printing Market Set to Reach USD 8.36 Billion by 2032, Driven by rising demand for customized fabrics and sustainable printing technologies | SNS Insider', 'Demand for Global Mass Spectrometry Market Size to Surpass USD 14.49 Billion by 2034, Exhibit a CAGR of 7.70% - Comprehensive Research Report by Zion Market Research', '[Latest] Managed Security Services Market Size Will Attain USD 97.12 Billion by 2032 Growing at 14.44% CAGR - Exclusive Report by Zion Market Research (Global Industry Size, Share, Forecast, Trends Analysis Report)']"
520,22,520_analysts predicting_climb sink_stock climb_sink wall,"['analysts predicting', 'climb sink', 'stock climb', 'sink wall', 'predicting', 'sink', 'street analysts', 'climb', 'analysts', 'wall street']","['Are Wall Street Analysts Predicting Apple Stock Will Climb or Sink?', 'Are Wall Street Analysts Predicting T. Rowe Price Group Stock Will Climb or Sink?', 'Are Wall Street Analysts Predicting __TICKER__ Group Stock Will Climb or Sink?']"
521,22,521_influence major_initiatives sustained_research key_sustained production,"['influence major', 'initiatives sustained', 'research key', 'sustained production', 'major initiatives', 'sustained', 'drivers growth', 'key drivers', 'factors influence', 'new research']","['New Research: Key Drivers of Growth for Scana, __COMPANY__ Group, FMC, DineEquity, Ignyta, and Barnes & Noble — Factors of Influence, Major Initiatives and Sustained Production', 'New Research: Key Drivers of Growth for __COMPANY__ , Novavax, Xerox, Sarepta Therapeutics, Semgroup, and Toll Brothers — Factors of Influence, Major Initiatives and Sustained Production', 'New Research: Key Drivers of Growth for __COMPANY__ , Snap Inc, AT&T, Facebook, Alphabet, and IBM - A Look Behind the Scenes at Consolidated Results, Factors of Influence, Major Initiatives and Sustained Production']"
522,22,522_course issuer_normal course_issuer bid_course,"['course issuer', 'normal course', 'issuer bid', 'course', 'normal', 'issuer', 'announces renewal', 'bid brookfield', 'renewal', 'renewal normal']","['Brookfield Asset Management Announces Renewal of Normal Course Issuer Bid for Preferred Shares', 'Brookfield Asset Management Announces Renewal of Normal Course Issuer Bid', 'Brookfield Asset Management announces renewal of normal course issuer bid']"
523,22,523_conference group_release conference_earnings release_group announces,"['conference group', 'release conference', 'earnings release', 'group announces', 'announces quarter', 'release', 'conference', 'announces second', 'announces fourth', 'date group']","['__TICKER__ Group Inc. Announces First-Quarter 2023 Earnings Release, Conference Call', '__TICKER__ Group Inc. Announces Third-Quarter 2025 Earnings Release, Conference Call', '__TICKER__ Group Inc. Announces First-Quarter 2025 Earnings Release, Conference Call']"
524,22,524_interactions_erica_clients_life plan,"['interactions', 'erica', 'clients', 'life plan', 'clients use', 'million clients', 'digital', 'logins', 'digital interactions', 'use life']","['More Than 5 Million __COMPANY__ Clients Use Life Plan in its First Year to Prioritize Financial Goals and Establish a Path Toward Achieving Them', ""__COMPANY__ 's Erica Surpasses 1.5 Billion Client Interactions, Totaling More Than 10 Million Hours of Conversations"", 'Over 10 Million __COMPANY__ Clients Use Life Plan to Pursue Financial Goals Through Personalized Digital Experience']"
525,22,525_gained_outpaced stock_gained today_market dipped,"['gained', 'outpaced stock', 'gained today', 'market dipped', 'dipped', 'today', 'gained lagged', 'lagged market', 'today market', 'lagged']","['Why the Market Dipped But __COMPANY__ Chase &amp; Co. __TICKER__ Gained Today', 'Why the Market Dipped But __COMPANY__ __TICKER__ Gained Today', 'Why the Market Dipped But __TICKER__ Gained Today']"
526,22,526_wimbledon_ping_china communist_communist,"['wimbledon', 'ping', 'china communist', 'communist', 'hong', 'spin', 'attempt ingratiate', 'backer microstrategy', 'arranging flurry', 'apologised suggesting']","[""__TICKER__ blocking of Hong Konger pensions matter of 'deep concern', say US, UK lawmakers"", ""Dame Helena Morrissey attacks __TICKER__ 's attempt to 'ingratiate' themselves with China's Communist Party"", ""British MPs call for Wimbledon to drop __TICKER__ as a sponsor over endorsement of Hong Kong's national security law""]"
527,22,527_target price_analysts target_street analysts_stock wall,"['target price', 'analysts target', 'street analysts', 'stock wall', 'target', 'analysts', 'price', 'analyst target', 'wall street', 'wall']","[""What Are Wall Street Analysts' Target Price for NIKE Stock?"", ""What Are Wall Street Analysts' Target Price for Cboe Global Markets Stock?"", ""What Are Wall Street Analysts' Target Price for __COMPANY__ Stock?""]"
528,21,528_ftse_ftse 100_european stocks_100 falls,"['ftse', 'ftse 100', 'european stocks', '100 falls', '100 european', '100', 'lower', 'ftse european', 'stocks open', 'fears ftse']","['FTSE 100 and European stocks lower as inflation fears grip investors', 'FTSE and European stocks open lower as UK house prices fall', 'FTSE and European stocks lower as UK house prices fall']"
529,21,529_deadline_deadline alert_class action_alert,"['deadline', 'deadline alert', 'class action', 'alert', 'faruqi', 'action', 'reminds', 'class', 'encourages investors', 'investors suffered']","['GAOTU TECHEDU INC. DEADLINE ALERT: Faruqi &amp; Faruqi, LLP Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses Exceeding $100,000 In Gaotu To Contact Him Directly To Discuss Their Options', 'IQIYI DEADLINE ALERT: Faruqi &amp; Faruqi, LLP Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses Exceeding $100,000 In IQIYI To Contact Him Directly To Discuss Their Options', 'VIACOMCBS DEADLINE ALERT: Faruqi &amp; Faruqi, LLP Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses Exceeding $100,000 In ViacomCBS To Contact Him Directly To Discuss Their Options']"
530,21,530_alert_rosen_class action_action,"['alert', 'rosen', 'class action', 'action', 'securities class', 'class', 'deadline', 'encourages', 'law', 'rosen law']","['__TICKER__ NOTICE: ROSEN, THE FIRST FILING FIRM, Encourages __COMPANY__ PLC Investors to Secure Counsel Before Important Deadline in Securities Class Action – __TICKER__ , BCLYF', '__TICKER__ Shareholder Alert: Bronstein, Gewirtz & Grossman, LLC Reminds __COMPANY__ , Inc. Shareholders of Class Action and Lead Plaintiff Deadline: December 29, 2020', '__TICKER__ ALERT: Rosen Law Firm Reminds The __COMPANY__ Bank Investors of Important Deadline in First-Filed Class Action – __TICKER__']"
531,21,531_summary expectations_consolidated research_performance indications_analysis key,"['summary expectations', 'consolidated research', 'performance indications', 'analysis key', 'indications', 'indications consolidated', 'key performance', 'summary', 'fundamental analysis', '2018 summary']","['Consolidated Research: 2018 Summary Expectations for At Home Group, __COMPANY__ , Curis, Novavax, HNI, and Freshpet — Fundamental Analysis, Key Performance Indications', 'Consolidated Research: 2018 Summary Expectations for Humana, DexCom, Royal Dutch Shell, First Connecticut, __COMPANY__ , and Equifax — Fundamental Analysis, Key Performance Indications', 'Consolidated Research: 2018 Summary Expectations for Take-Two, __TICKER__ Group, Intuit, Henry Schein, VeriSign, and Regeneron – Fundamental Analysis, Key Performance Indications']"
532,21,532_americas hires_americas_equity research_research analyst,"['americas hires', 'americas', 'equity research', 'research analyst', 'director senior', 'senior equity', 'managing director', 'hires', 'analyst americas', 'managing']","['__COMPANY__ Americas Hires Yaron Kinar as Managing Director and Senior Equity Research Analyst Covering the Insurance Sector', '__COMPANY__ Americas Hires Nick Setyan as Managing Director and Senior Equity Research Analyst Covering the Restaurant Sector', '__COMPANY__ Americas Hires Lloyd Walmsley as Managing Director and Senior Equity Research Analyst Covering the Internet Sector']"
533,21,533_voted ceo_blackrock voted_voted_unicredit investor,"['voted ceo', 'blackrock voted', 'voted', 'unicredit investor', 'ceo pay', 'investor blackrock', 'unicredit', 'update unicredit', 'opposes', 'aramco']","[""UniCredit's top investor BlackRock voted against CEO pay"", 'UPDATE 1-UniCredit top investor BlackRock voted against CEO pay', ""UPDATE 3-UniCredit's top investor BlackRock voted against CEO pay""]"
534,21,534_detected_notable etf_noteworthy etf_etf inflows,"['detected', 'notable etf', 'noteworthy etf', 'etf inflows', 'noteworthy', 'inflows', 'etf inflow', 'inflows detected', 'detected etf', 'large inflows']","['Notable ETF Outflow Detected - IWD, T, SPGI, __TICKER__', 'Notable ETF Outflow Detected - SPMO, RTX, __TICKER__ , CME', 'Notable ETF Outflow Detected - SPMO, RTX, __TICKER__ , __TICKER__']"
535,21,535_cross yield_shares cross_yield mark_cross,"['cross yield', 'shares cross', 'yield mark', 'cross', 'stock series', 'mark', 'mark preferred', 'yield', 'preferred', 'preferred stock']","[""__COMPANY__ 's Preferred Stock, Series 2 Shares Cross 6.5% Yield Mark"", ""__COMPANY__ 's Preferred Stock Series Z Shares Cross 6.5% Yield Mark"", ""__COMPANY__ 's Preferred Stock, Series O Shares Cross 6% Yield Mark""]"
536,21,536_women_female_women leading_female clients,"['women', 'female', 'women leading', 'female clients', 'new report', 'report says', 'gender', 'way business', 'women report', 'proving success']","['Women are leading the charge for Environmental, Social and Governance (ESG) investing in the U.S. amid growing demand for responsible investing solutions', 'Black, Hispanic and Latina Women Report Increased Confidence in Investing Knowledge and Build Generational Wealth, Finds New __COMPANY__ Wealth Management Study', 'Nearly 90 Percent of Estate Planning Professionals Said Female Clients Faced Workforce-Related Impacts Due to COVID-19']"
537,21,537_deal blackstone_blackstone seeks_blackstone_blackstone gives,"['deal blackstone', 'blackstone seeks', 'blackstone', 'blackstone gives', 'clarion', 'say blackstone', 'sources say', 'sells property', 'seeks 800', 'seeks private']","['Blackstone Gives Press Ganey Rare Flexibility in $1 Billion Deal', 'Exclusive-Blackstone seeks $800 million loan to finance New York office purchase, sources say', 'Blackstone Gives Hotel Portfolio Access to Groups360 as Part of Wider $35 Million Funding Deal']"
538,21,538_major regional_regional banks_banks watch_regional,"['major regional', 'regional banks', 'banks watch', 'regional', 'high rates', 'major', 'banks buy', 'banks', 'waning loans', 'banks benefit']","['3 Major Regional Banks to Watch Despite High Rates, Waning Loans', '2 Major Regional Banks to Buy on High Rates, Economic Growth', '3 Major Regional Banks to Buy on High Rates, Economic Growth']"
